"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TCS","EQ","28-Jul-2017","       2481.70","       2481.00","       2493.05","       2442.00","       2484.95","       2484.30","       2467.41","     691376","          1705908234.75","      55534","     349700","         50.58"
"TCS","EQ","31-Jul-2017","       2484.30","       2471.00","       2519.00","       2463.00","       2494.95","       2491.80","       2490.03","    1009831","          2514510450.40","      59801","     555095","         54.97"
"TCS","EQ","01-Aug-2017","       2491.80","       2500.00","       2520.75","       2491.00","       2495.15","       2501.65","       2502.14","     873730","          2186195097.35","      42188","     620303","         70.99"
"TCS","EQ","02-Aug-2017","       2501.65","       2500.00","       2508.00","       2462.00","       2475.00","       2473.80","       2484.51","     625512","          1554089626.75","      44731","     366332","         58.57"
"TCS","EQ","03-Aug-2017","       2473.80","       2480.00","       2502.00","       2466.45","       2490.05","       2489.45","       2486.75","     941274","          2340709563.50","      39294","     732362","         77.81"
"TCS","EQ","04-Aug-2017","       2489.45","       2490.80","       2528.30","       2488.00","       2525.00","       2522.80","       2510.86","     693945","          1742396091.90","      31371","     340218","         49.03"
"TCS","EQ","07-Aug-2017","       2522.80","       2516.50","       2520.00","       2481.20","       2507.40","       2503.45","       2491.28","     942760","          2348682444.05","      29848","     699856","         74.23"
"TCS","EQ","08-Aug-2017","       2503.45","       2512.00","       2528.60","       2496.30","       2500.15","       2503.05","       2507.64","     536979","          1346550397.15","      24609","     309875","         57.71"
"TCS","EQ","09-Aug-2017","       2503.05","       2500.00","       2522.85","       2493.30","       2508.35","       2512.00","       2511.32","     496473","          1246803081.55","      33860","     316032","         63.66"
"TCS","EQ","10-Aug-2017","       2512.00","       2509.00","       2520.60","       2486.35","       2520.00","       2511.45","       2499.22","     763086","          1907116797.30","      37900","     507304","         66.48"
"TCS","EQ","11-Aug-2017","       2511.45","       2499.90","       2535.00","       2483.00","       2492.65","       2496.05","       2503.79","     697368","          1746060388.35","      41945","     327636","         46.98"
"TCS","EQ","14-Aug-2017","       2496.05","       2503.00","       2509.90","       2463.00","       2468.00","       2469.40","       2487.26","     393252","           978120247.85","      29766","     227374","         57.82"
"TCS","EQ","16-Aug-2017","       2469.40","       2484.00","       2543.80","       2465.20","       2490.15","       2492.35","       2487.66","     686670","          1708202481.35","      44396","     437761","         63.75"
"TCS","EQ","17-Aug-2017","       2492.35","       2500.70","       2505.00","       2462.10","       2485.55","       2485.65","       2480.04","     876187","          2172977684.80","      40452","     613453","         70.01"
"TCS","EQ","18-Aug-2017","       2485.65","       2474.00","       2549.90","       2471.40","       2515.00","       2513.80","       2520.86","    1418678","          3576281721.80","      77980","     837580","         59.04"
"TCS","EQ","21-Aug-2017","       2513.80","       2505.50","       2549.00","       2494.30","       2513.20","       2528.80","       2534.62","    1152417","          2920941547.70","      54265","     747946","         64.90"
"TCS","EQ","22-Aug-2017","       2528.80","       2523.00","       2539.50","       2492.00","       2500.00","       2497.55","       2516.08","     565663","          1423251637.70","      35029","     287383","         50.80"
"TCS","EQ","23-Aug-2017","       2497.55","       2505.00","       2516.80","       2473.15","       2491.60","       2489.45","       2487.52","     781136","          1943093967.15","      39129","     512785","         65.65"
"TCS","EQ","24-Aug-2017","       2489.45","       2497.70","       2517.95","       2486.15","       2498.05","       2496.60","       2495.82","     811954","          2026487435.65","      42614","     596982","         73.52"
"TCS","EQ","28-Aug-2017","       2496.60","       2504.60","       2505.40","       2461.00","       2491.00","       2487.30","       2479.76","    1018398","          2525378754.95","      54931","     696983","         68.44"
"TCS","EQ","29-Aug-2017","       2487.30","       2482.00","       2496.00","       2463.95","       2475.05","       2470.85","       2472.97","     656301","          1623010550.65","      23498","     432172","         65.85"
"TCS","EQ","30-Aug-2017","       2470.85","       2481.00","       2490.00","       2460.10","       2485.00","       2484.55","       2478.46","     485391","          1203020937.15","      24262","     240993","         49.65"
"TCS","EQ","31-Aug-2017","       2484.55","       2485.00","       2504.40","       2466.65","       2498.00","       2496.35","       2489.91","     892332","          2221830190.80","      47192","     591710","         66.31"
"TCS","EQ","01-Sep-2017","       2496.35","       2480.00","       2498.05","       2436.55","       2460.60","       2456.45","       2452.84","     851165","          2087770465.35","      40185","     447974","         52.63"
"TCS","EQ","04-Sep-2017","       2456.45","       2453.10","       2461.00","       2438.00","       2457.00","       2456.20","       2452.06","     531272","          1302711213.65","      29763","     314907","         59.27"
"TCS","EQ","05-Sep-2017","       2456.20","       2460.00","       2490.00","       2437.05","       2484.65","       2484.35","       2463.13","     582997","          1435996999.10","      27861","     390654","         67.01"
"TCS","EQ","06-Sep-2017","       2484.35","       2468.15","       2474.85","       2450.00","       2453.00","       2453.20","       2454.77","     614382","          1508166251.50","      37430","     428731","         69.78"
"TCS","EQ","07-Sep-2017","       2453.20","       2458.00","       2468.40","       2451.05","       2460.00","       2460.10","       2458.60","     435318","          1070273154.60","      35496","     314028","         72.14"
"TCS","EQ","08-Sep-2017","       2460.10","       2453.75","       2474.00","       2452.55","       2465.15","       2470.60","       2466.13","     510567","          1259126114.10","      26980","     354180","         69.37"
"TCS","EQ","11-Sep-2017","       2470.60","       2471.20","       2482.95","       2450.00","       2455.00","       2454.45","       2463.39","     366382","           902539941.40","      17519","     260179","         71.01"
"TCS","EQ","12-Sep-2017","       2454.45","       2473.90","       2497.00","       2457.00","       2497.00","       2488.45","       2469.62","     698230","          1724359523.25","      25758","     552659","         79.15"
"TCS","EQ","13-Sep-2017","       2488.45","       2500.00","       2531.65","       2475.20","       2492.70","       2489.20","       2504.48","     639490","          1601590314.25","      32185","     345028","         53.95"
"TCS","EQ","14-Sep-2017","       2489.20","       2482.00","       2497.60","       2471.90","       2485.00","       2486.95","       2484.20","     540755","          1343342208.35","      38222","     389170","         71.97"
"TCS","EQ","15-Sep-2017","       2486.95","       2499.00","       2517.00","       2485.00","       2504.00","       2506.05","       2503.39","    1472036","          3685085664.30","      57885","    1204007","         81.79"
"TCS","EQ","18-Sep-2017","       2506.05","       2504.95","       2518.95","       2489.25","       2505.00","       2499.05","       2502.71","     363300","           909233455.50","      34868","     240697","         66.25"
"TCS","EQ","19-Sep-2017","       2499.05","       2505.00","       2505.00","       2491.50","       2498.00","       2498.25","       2496.55","     391377","           977092538.35","      14036","     296891","         75.86"
"TCS","EQ","20-Sep-2017","       2498.25","       2514.00","       2514.00","       2474.30","       2496.00","       2493.55","       2485.89","     667321","          1658884673.50","      21548","     536043","         80.33"
"TCS","EQ","21-Sep-2017","       2493.55","       2491.05","       2541.00","       2480.00","       2525.00","       2524.90","       2509.94","    1219370","          3060544846.35","      44213","     843424","         69.17"
"TCS","EQ","22-Sep-2017","       2524.90","       2519.90","       2526.90","       2492.00","       2509.00","       2503.60","       2508.22","    1217698","          3054249815.60","      47174","     887364","         72.87"
"TCS","EQ","25-Sep-2017","       2503.60","       2496.55","       2534.00","       2492.75","       2510.00","       2510.75","       2515.11","     799779","          2011528454.30","      50797","     499966","         62.51"
"TCS","EQ","26-Sep-2017","       2510.75","       2510.00","       2526.40","       2466.00","       2475.00","       2474.65","       2485.79","     724615","          1801238877.80","      30740","     496026","         68.45"
"TCS","EQ","27-Sep-2017","       2474.65","       2490.00","       2512.20","       2473.75","       2495.10","       2495.00","       2495.71","    1005178","          2508634483.15","      37197","     646194","         64.29"
"TCS","EQ","28-Sep-2017","       2495.00","       2494.70","       2514.00","       2452.00","       2472.75","       2476.45","       2480.49","    2166433","          5373819970.55","      89294","    1630581","         75.27"
"TCS","EQ","29-Sep-2017","       2476.45","       2479.00","       2484.00","       2421.50","       2437.60","       2435.95","       2455.42","     992507","          2437024636.75","      60239","     705264","         71.06"
"TCS","EQ","03-Oct-2017","       2435.95","       2440.00","       2454.30","       2427.05","       2452.00","       2448.45","       2440.87","     961503","          2346905981.25","      57917","     685041","         71.25"
"TCS","EQ","04-Oct-2017","       2448.45","       2449.60","       2454.00","       2425.00","       2442.00","       2442.30","       2440.46","     650389","          1587250045.75","      31490","     469306","         72.16"
"TCS","EQ","05-Oct-2017","       2442.30","       2441.00","       2443.45","       2424.40","       2430.00","       2429.60","       2434.97","     842343","          2051077540.90","      21566","     693866","         82.37"
"TCS","EQ","06-Oct-2017","       2429.60","       2430.00","       2455.00","       2428.05","       2451.00","       2446.65","       2443.50","     694594","          1697239802.70","      31692","     487487","         70.18"
"TCS","EQ","09-Oct-2017","       2446.65","       2441.05","       2467.95","       2441.05","       2449.10","       2454.10","       2457.72","     886808","          2179528945.15","      30973","     714603","         80.58"
"TCS","EQ","10-Oct-2017","       2454.10","       2455.00","       2469.95","       2451.25","       2453.40","       2459.25","       2459.75","     611005","          1502919509.20","      32806","     477108","         78.09"
"TCS","EQ","11-Oct-2017","       2459.25","       2460.00","       2514.45","       2456.75","       2500.00","       2500.35","       2494.35","     763873","          1905365312.25","      39551","     473024","         61.92"
"TCS","EQ","12-Oct-2017","       2500.35","       2513.00","       2555.00","       2507.00","       2546.90","       2548.20","       2529.48","    2503178","          6331734420.60","      55773","    1654922","         66.11"
"TCS","EQ","13-Oct-2017","       2548.20","       2548.20","       2608.95","       2523.00","       2559.75","       2558.60","       2562.16","    2033160","          5209287767.45","      83968","     623802","         30.68"
"TCS","EQ","16-Oct-2017","       2558.60","       2555.05","       2590.00","       2555.05","       2587.00","       2584.40","       2577.86","     609295","          1570677294.85","      50285","     381873","         62.67"
"TCS","EQ","17-Oct-2017","       2584.40","       2585.00","       2614.95","       2577.55","       2594.60","       2594.55","       2598.37","     721508","          1874743480.55","      33284","     421119","         58.37"
"TCS","EQ","18-Oct-2017","       2594.55","       2595.00","       2613.65","       2580.00","       2592.00","       2586.60","       2588.24","     757072","          1959481782.40","      27424","     556509","         73.51"
"TCS","EQ","19-Oct-2017","       2586.60","       2592.00","       2595.80","       2571.00","       2583.40","       2583.90","       2581.96","      43411","           112085629.85","       2351","      13869","         31.95"
"TCS","EQ","23-Oct-2017","       2583.90","       2584.00","       2629.00","       2547.45","       2590.00","       2587.90","       2599.06","     943044","          2451028659.00","      58735","     720214","         76.37"
"TCS","EQ","24-Oct-2017","       2587.90","       2620.00","       2620.90","       2569.05","       2575.00","       2578.40","       2581.12","     669510","          1728088702.65","      44454","     495808","         74.06"
"TCS","EQ","25-Oct-2017","       2578.40","       2578.50","       2614.00","       2555.00","       2560.00","       2559.90","       2580.66","     552553","          1425951632.80","      38719","     362115","         65.53"
"TCS","EQ","26-Oct-2017","       2559.90","       2535.10","       2569.15","       2517.90","       2531.70","       2538.85","       2541.16","    1503776","          3821328694.90","      52192","    1032027","         68.63"
"TCS","EQ","27-Oct-2017","       2538.85","       2538.00","       2593.15","       2530.30","       2580.00","       2584.30","       2567.39","     704635","          1809074619.30","      34346","     505106","         71.68"
"TCS","EQ","30-Oct-2017","       2584.30","       2586.00","       2620.00","       2581.70","       2615.10","       2616.20","       2606.79","     568626","          1482289818.20","      21542","     350603","         61.66"
"TCS","EQ","31-Oct-2017","       2616.20","       2601.30","       2640.00","       2601.30","       2618.75","       2624.00","       2627.82","     796317","          2092579456.50","      45128","     558622","         70.15"
"TCS","EQ","01-Nov-2017","       2624.00","       2624.00","       2626.85","       2578.85","       2607.75","       2602.85","       2593.88","     370941","           962175485.80","      28138","     196048","         52.85"
"TCS","EQ","02-Nov-2017","       2602.85","       2608.50","       2674.00","       2606.75","       2623.05","       2626.15","       2639.78","     734211","          1938158858.65","      29980","     406095","         55.31"
"TCS","EQ","03-Nov-2017","       2626.15","       2632.40","       2636.70","       2602.80","       2622.00","       2620.10","       2619.76","     333443","           873540922.05","      29606","     214694","         64.39"
"TCS","EQ","06-Nov-2017","       2620.10","       2620.00","       2671.80","       2611.75","       2660.15","       2665.55","       2641.62","     688500","          1818752068.85","      61866","     527626","         76.63"
"TCS","EQ","07-Nov-2017","       2665.55","       2670.00","       2768.00","       2666.05","       2710.00","       2710.05","       2718.44","    1348446","          3665665142.25","      61294","     584060","         43.31"
"TCS","EQ","08-Nov-2017","       2710.05","       2723.00","       2759.00","       2718.25","       2737.00","       2735.00","       2741.21","     701126","          1921934581.10","      48744","     444618","         63.41"
"TCS","EQ","09-Nov-2017","       2735.00","       2750.00","       2750.00","       2719.30","       2740.00","       2736.40","       2732.42","     576216","          1574462789.60","      27786","     370073","         64.22"
"TCS","EQ","10-Nov-2017","       2736.40","       2722.20","       2726.00","       2693.35","       2710.00","       2708.75","       2706.84","     678283","          1836006500.80","      22485","     456167","         67.25"
"TCS","EQ","13-Nov-2017","       2708.75","       2702.05","       2777.40","       2702.05","       2756.55","       2758.95","       2757.27","     748498","          2063808990.25","      44504","     379983","         50.77"
"TCS","EQ","14-Nov-2017","       2758.95","       2756.55","       2756.55","       2707.50","       2710.00","       2714.60","       2718.61","     828626","          2252715046.95","      50733","     554011","         66.86"
"TCS","EQ","15-Nov-2017","       2714.60","       2706.00","       2755.00","       2701.35","       2710.00","       2705.30","       2736.73","    3335417","          9128129058.75","      47448","    2841173","         85.18"
"TCS","EQ","16-Nov-2017","       2705.30","       2710.00","       2763.00","       2686.95","       2739.90","       2746.65","       2734.00","     826741","          2260313403.15","      45075","     380359","         46.01"
"TCS","EQ","17-Nov-2017","       2746.65","       2748.10","       2748.10","       2703.60","       2708.20","       2707.30","       2719.89","     662732","          1802558457.20","      34043","     411909","         62.15"
"TCS","EQ","20-Nov-2017","       2707.30","       2715.00","       2726.90","       2695.30","       2697.90","       2703.45","       2709.98","     507249","          1374632868.45","      27013","     360469","         71.06"
"TCS","EQ","21-Nov-2017","       2703.45","       2701.00","       2701.00","       2666.00","       2670.25","       2672.95","       2678.52","     763870","          2046044818.55","      38552","     527247","         69.02"
"TCS","EQ","22-Nov-2017","       2672.95","       2673.00","       2709.70","       2672.40","       2681.40","       2680.65","       2690.88","     911312","          2452235277.45","      67085","     612065","         67.16"
"TCS","EQ","23-Nov-2017","       2680.65","       2681.00","       2693.00","       2669.00","       2676.55","       2681.25","       2684.25","     396735","          1064937717.75","      31522","     189438","         47.75"
"TCS","EQ","24-Nov-2017","       2681.25","       2682.00","       2702.90","       2673.10","       2688.20","       2688.05","       2688.26","    1143756","          3074710398.85","      47991","     936777","         81.90"
"TCS","EQ","27-Nov-2017","       2688.05","       2688.00","       2695.90","       2662.20","       2683.05","       2685.85","       2678.65","     928393","          2486839610.35","      40042","     725134","         78.11"
"TCS","EQ","28-Nov-2017","       2685.85","       2686.00","       2702.40","       2670.00","       2681.05","       2685.30","       2679.22","     455858","          1221342323.80","      29742","     298928","         65.57"
"TCS","EQ","29-Nov-2017","       2685.30","       2677.50","       2693.00","       2650.00","       2653.65","       2658.15","       2674.70","     723766","          1935855717.70","      41795","     531968","         73.50"
"TCS","EQ","30-Nov-2017","       2658.15","       2653.65","       2666.95","       2623.00","       2635.00","       2637.00","       2641.37","    2149981","          5678900013.45","      86807","    1464976","         68.14"
"TCS","EQ","01-Dec-2017","       2637.00","       2635.00","       2668.00","       2621.50","       2630.00","       2629.95","       2647.75","     515572","          1365104150.75","      37693","     285458","         55.37"
"TCS","EQ","04-Dec-2017","       2629.95","       2622.00","       2658.50","       2602.95","       2630.00","       2632.35","       2629.84","     629552","          1655623148.70","      37609","     342423","         54.39"
"TCS","EQ","05-Dec-2017","       2632.35","       2631.00","       2651.70","       2628.15","       2633.00","       2635.55","       2641.13","     583957","          1542308264.40","      33907","     386120","         66.12"
"TCS","EQ","06-Dec-2017","       2635.55","       2636.00","       2645.00","       2612.85","       2635.00","       2633.30","       2627.47","     703759","          1849107519.60","      61422","     534381","         75.93"
"TCS","EQ","07-Dec-2017","       2633.30","       2632.30","       2645.95","       2615.00","       2617.95","       2617.25","       2623.62","     663150","          1739856624.75","      52980","     503427","         75.91"
"TCS","EQ","08-Dec-2017","       2617.25","       2618.00","       2645.00","       2597.00","       2600.00","       2601.50","       2621.69","     692774","          1816237017.45","      67356","     443099","         63.96"
"TCS","EQ","11-Dec-2017","       2601.50","       2608.35","       2672.65","       2608.35","       2670.00","       2661.10","       2635.45","     504001","          1328268598.35","      47999","     298309","         59.19"
"TCS","EQ","12-Dec-2017","       2661.10","       2661.00","       2662.00","       2607.40","       2609.55","       2612.15","       2624.14","     941123","          2469638199.80","      57531","     622120","         66.10"
"TCS","EQ","13-Dec-2017","       2612.15","       2611.40","       2651.45","       2601.00","       2633.50","       2628.40","       2632.07","    1480729","          3897385719.95","      48513","    1169964","         79.01"
"TCS","EQ","14-Dec-2017","       2628.40","       2632.00","       2632.00","       2531.10","       2558.20","       2557.80","       2558.80","    2752075","          7041999539.30","     118270","    1987921","         72.23"
"TCS","EQ","15-Dec-2017","       2557.80","       2563.75","       2584.45","       2536.85","       2543.95","       2545.60","       2552.92","    1359069","          3469591950.60","      97835","     934401","         68.75"
"TCS","EQ","18-Dec-2017","       2545.60","       2537.00","       2588.95","       2494.35","       2576.60","       2580.50","       2548.56","    1090332","          2778774407.90","      71724","     588034","         53.93"
"TCS","EQ","19-Dec-2017","       2580.50","       2576.00","       2597.80","       2564.70","       2577.40","       2575.30","       2583.18","     900976","          2327386545.00","      76762","     633455","         70.31"
"TCS","EQ","20-Dec-2017","       2575.30","       2582.00","       2592.75","       2550.65","       2592.00","       2588.95","       2573.60","     788785","          2030019887.05","      68386","     530550","         67.26"
"TCS","EQ","21-Dec-2017","       2588.95","       2587.00","       2608.00","       2580.05","       2582.10","       2595.70","       2595.09","     646824","          1678569250.70","      40095","     439879","         68.01"
"TCS","EQ","22-Dec-2017","       2595.70","       2604.00","       2663.90","       2590.20","       2640.00","       2646.75","       2636.33","    1832832","          4831948536.40","      85852","     757097","         41.31"
"TCS","EQ","26-Dec-2017","       2646.75","       2686.00","       2689.75","       2631.60","       2650.35","       2649.45","       2653.61","    1087893","          2886838516.30","      52053","     517570","         47.58"
"TCS","EQ","27-Dec-2017","       2649.45","       2649.45","       2658.50","       2610.50","       2617.00","       2619.90","       2632.21","     369642","           972974332.20","      20483","     142233","         38.48"
"TCS","EQ","28-Dec-2017","       2619.90","       2608.80","       2653.50","       2605.65","       2631.00","       2626.95","       2630.44","    1302544","          3426257490.45","      47992","     885214","         67.96"
"TCS","EQ","29-Dec-2017","       2626.95","       2623.10","       2708.90","       2618.55","       2700.00","       2701.20","       2677.92","    1304771","          3494069339.55","      51608","     757663","         58.07"
"TCS","EQ","01-Jan-2018","       2701.20","       2682.30","       2694.80","       2635.00","       2650.00","       2645.60","       2654.94","     675880","          1794417716.90","      19464","     330691","         48.93"
"TCS","EQ","02-Jan-2018","       2645.60","       2660.00","       2669.60","       2620.20","       2631.00","       2631.20","       2641.06","     960145","          2535800011.00","      46813","     555820","         57.89"
"TCS","EQ","03-Jan-2018","       2631.20","       2632.00","       2669.00","       2631.20","       2639.00","       2638.65","       2649.21","     628560","          1665185619.40","      32104","     361072","         57.44"
"TCS","EQ","04-Jan-2018","       2638.65","       2650.00","       2662.00","       2640.00","       2650.00","       2657.10","       2649.94","     456541","          1209807238.40","      32647","     264561","         57.95"
"TCS","EQ","05-Jan-2018","       2657.10","       2650.00","       2699.50","       2650.00","       2695.00","       2689.20","       2684.95","     576853","          1548821282.25","      30836","     318083","         55.14"
"TCS","EQ","08-Jan-2018","       2689.20","       2700.00","       2726.85","       2681.85","       2708.80","       2714.40","       2709.74","     621110","          1683046447.75","      43815","     345599","         55.64"
"TCS","EQ","09-Jan-2018","       2714.40","       2715.00","       2721.00","       2676.55","       2708.95","       2709.00","       2703.56","    1074698","          2905511380.05","      47403","     612650","         57.01"
"TCS","EQ","10-Jan-2018","       2709.00","       2711.00","       2816.00","       2694.65","       2803.00","       2806.60","       2763.30","    1682925","          4650423556.80","      70764","     699460","         41.56"
"TCS","EQ","11-Jan-2018","       2806.60","       2810.00","       2821.90","       2782.20","       2792.50","       2790.50","       2796.58","    1260524","          3525161028.50","      71604","     578244","         45.87"
"TCS","EQ","12-Jan-2018","       2790.50","       2805.00","       2805.00","       2740.55","       2769.90","       2776.35","       2764.28","    1680157","          4644422667.90","      90884","     472438","         28.12"
"TCS","EQ","15-Jan-2018","       2776.35","       2777.15","       2808.00","       2735.05","       2737.40","       2746.10","       2768.32","     728607","          2017014657.00","      49926","     394675","         54.17"
"TCS","EQ","16-Jan-2018","       2746.10","       2756.00","       2861.65","       2750.55","       2860.00","       2850.85","       2834.50","    2133876","          6048464571.50","      85776","     639155","         29.95"
"TCS","EQ","17-Jan-2018","       2850.85","       2870.00","       2925.00","       2862.15","       2895.00","       2888.95","       2900.36","    2140403","          6207945519.55","      94873","     965845","         45.12"
"TCS","EQ","18-Jan-2018","       2888.95","       2897.00","       2933.00","       2868.05","       2926.55","       2918.20","       2896.35","    1104739","          3199711974.10","      51786","     568379","         51.45"
"TCS","EQ","19-Jan-2018","       2918.20","       2930.55","       2982.00","       2903.65","       2974.85","       2959.30","       2930.77","     910000","          2667000913.10","      44039","     436952","         48.02"
"TCS","EQ","22-Jan-2018","       2959.30","       2961.00","       3134.70","       2922.00","       3090.00","       3116.40","       3052.16","    2183555","          6664565989.30","      97757","     663651","         30.39"
"TCS","EQ","23-Jan-2018","       3116.40","       3114.95","       3142.35","       3090.05","       3097.90","       3102.00","       3112.03","    1619805","          5040878629.55","      68887","     705309","         43.54"
"TCS","EQ","24-Jan-2018","       3102.00","       3090.00","       3259.05","       3082.65","       3174.95","       3174.60","       3189.59","    2810769","          8965187783.20","     111512","     862385","         30.68"
"TCS","EQ","25-Jan-2018","       3174.60","       3175.00","       3179.80","       3081.00","       3133.00","       3121.05","       3123.06","    1916922","          5986662027.05","      72537","     925615","         48.29"
"TCS","EQ","29-Jan-2018","       3121.05","       3131.40","       3225.00","       3122.00","       3199.25","       3198.85","       3196.14","    1570530","          5019638549.60","      94269","     832172","         52.99"
"TCS","EQ","30-Jan-2018","       3198.85","       3180.00","       3203.80","       3143.70","       3152.15","       3152.85","       3166.46","     787379","          2493202689.95","      45149","     384193","         48.79"
"TCS","EQ","31-Jan-2018","       3152.85","       3137.00","       3150.00","       3098.60","       3111.15","       3112.35","       3119.14","    1521607","          4746105492.10","      92438","     978756","         64.32"
"TCS","EQ","01-Feb-2018","       3112.35","       3124.00","       3190.00","       3088.80","       3150.00","       3138.60","       3146.24","    1200315","          3776473823.35","      66084","     310672","         25.88"
"TCS","EQ","02-Feb-2018","       3138.60","       3120.00","       3190.00","       3103.45","       3153.00","       3153.65","       3167.25","    1228245","          3890162746.10","      52829","     586030","         47.71"
"TCS","EQ","05-Feb-2018","       3153.65","       3110.00","       3188.00","       3076.85","       3110.00","       3103.20","       3118.75","    1378871","          4300356206.70","      75866","     655249","         47.52"
"TCS","EQ","06-Feb-2018","       3103.20","       3010.00","       3077.15","       2985.00","       3000.00","       2997.25","       3020.91","    1328653","          4013743636.45","      53630","     728147","         54.80"
"TCS","EQ","07-Feb-2018","       2997.25","       3027.00","       3031.00","       2947.45","       2959.00","       2955.05","       2975.26","    1090162","          3243512073.40","      55520","     506385","         46.45"
"TCS","EQ","08-Feb-2018","       2955.05","       2979.75","       3027.60","       2959.00","       2966.20","       2974.20","       3000.15","    1377502","          4132716046.70","      63513","     601956","         43.70"
"TCS","EQ","09-Feb-2018","       2974.20","       2950.00","       2994.00","       2896.65","       2978.30","       2971.70","       2940.40","    1051229","          3091037411.75","      71919","     421771","         40.12"
"TCS","EQ","12-Feb-2018","       2971.70","       2978.30","       3023.35","       2955.55","       2960.15","       2967.30","       2981.33","     987281","          2943408236.55","      49385","     512025","         51.86"
"TCS","EQ","14-Feb-2018","       2967.30","       2970.00","       2974.45","       2892.50","       2900.00","       2911.80","       2939.65","    1423766","          4185366948.80","      81932","     880898","         61.87"
"TCS","EQ","15-Feb-2018","       2911.80","       2931.95","       2943.00","       2905.10","       2922.00","       2925.85","       2925.44","    1232618","          3605953705.80","      42920","     702569","         57.00"
"TCS","EQ","16-Feb-2018","       2925.85","       2923.00","       2999.60","       2923.00","       2931.00","       2933.05","       2965.52","    1257878","          3730256378.25","      52987","     425282","         33.81"
"TCS","EQ","19-Feb-2018","       2933.05","       2945.00","       2953.30","       2895.20","       2923.65","       2923.60","       2928.10","     784112","          2295955130.95","      37241","     332759","         42.44"
"TCS","EQ","20-Feb-2018","       2923.60","       2928.00","       2985.05","       2927.90","       2943.00","       2944.75","       2959.27","     944534","          2795126450.60","      60862","     401169","         42.47"
"TCS","EQ","21-Feb-2018","       2944.75","       2974.00","       3062.60","       2960.05","       3042.35","       3042.30","       3016.25","    1544614","          4658937571.85","      96721","     673804","         43.62"
"TCS","EQ","22-Feb-2018","       3042.30","       3052.00","       3079.00","       3022.50","       3040.05","       3050.20","       3047.84","    1731505","          5277341721.25","      83526","     796578","         46.00"
"TCS","EQ","23-Feb-2018","       3050.20","       3050.00","       3089.00","       2992.10","       3078.00","       3075.80","       3044.72","    1681250","          5118935937.45","      86645","     706762","         42.04"
"TCS","EQ","26-Feb-2018","       3075.80","       3075.00","       3089.95","       3021.20","       3025.60","       3031.70","       3044.10","     681941","          2075893518.85","      45004","     292334","         42.87"
"TCS","EQ","27-Feb-2018","       3031.70","       3041.00","       3078.55","       3032.00","       3042.00","       3042.35","       3054.42","     858900","          2623442712.90","      49207","     299428","         34.86"
"TCS","EQ","28-Feb-2018","       3042.35","       3035.00","       3063.95","       3021.45","       3033.40","       3035.05","       3040.16","    1353432","          4114652090.60","      80437","     861558","         63.66"
"TCS","EQ","01-Mar-2018","       3035.05","       3049.00","       3061.20","       3020.00","       3033.00","       3037.70","       3042.25","     859062","          2613481022.10","      77493","     522085","         60.77"
"TCS","EQ","05-Mar-2018","       3037.70","       3049.00","       3113.65","       3032.95","       3103.00","       3105.85","       3075.76","    1429084","          4395522746.95","      81638","     785748","         54.98"
"TCS","EQ","06-Mar-2018","       3105.85","       3122.00","       3127.00","       3030.15","       3041.00","       3042.80","       3087.33","     953382","          2943402642.60","      60270","     469034","         49.20"
"TCS","EQ","07-Mar-2018","       3042.80","       3070.00","       3089.00","       3018.50","       3028.70","       3027.45","       3045.28","     958886","          2920078406.60","      54736","     437656","         45.64"
"TCS","EQ","08-Mar-2018","       3027.45","       3054.90","       3054.90","       2987.50","       3001.85","       3003.95","       3017.60","     975913","          2944917233.45","      43364","     655914","         67.21"
"TCS","EQ","09-Mar-2018","       3003.95","       3005.00","       3063.20","       2977.20","       3035.00","       3034.10","       3030.68","     936218","          2837381323.25","      53978","     310682","         33.18"
"TCS","EQ","12-Mar-2018","       3034.10","       3043.00","       3083.90","       3035.50","       3046.95","       3052.15","       3060.88","    1045670","          3200669042.95","      46166","     492433","         47.09"
"TCS","EQ","13-Mar-2018","       3052.15","       2924.90","       2939.70","       2872.00","       2886.10","       2886.80","       2880.44","   44033577","        126836155551.95","     216131","   31556256","         71.66"
"TCS","EQ","14-Mar-2018","       2886.80","       2892.95","       2923.05","       2875.05","       2887.85","       2886.90","       2899.62","    1834334","          5318879502.80","      75794","     797351","         43.47"
"TCS","EQ","15-Mar-2018","       2886.90","       2895.00","       2902.55","       2855.60","       2867.00","       2869.70","       2876.92","    1174453","          3378809879.50","      53254","     440516","         37.51"
"TCS","EQ","16-Mar-2018","       2869.70","       2868.80","       2872.00","       2805.00","       2828.00","       2825.70","       2834.32","    3598741","         10199978559.75","     151066","    2487922","         69.13"
"TCS","EQ","19-Mar-2018","       2825.70","       2829.00","       2848.00","       2820.00","       2828.75","       2831.00","       2832.48","    1744970","          4942594052.45","      93179","    1297258","         74.34"
"TCS","EQ","20-Mar-2018","       2831.00","       2820.00","       2873.20","       2819.00","       2870.00","       2864.85","       2852.27","    2012492","          5740162500.35","      79442","    1433569","         71.23"
